Date,City,State,Price
2003-11-01,Minneapolis,MN,149.3
2003-11-01,Charlotte,NC,110.53
2003-11-01,Las Vegas,NV,139.16
2003-11-01,New York,NY,160.59
2003-11-01,Cleveland,OH,116.12
2003-11-01,Portland,OR,121.66
2003-11-01,Dallas,TX,114.5
2003-11-01,Seattle,WA,123.5
2003-11-01,10,Composite,159.55
2003-11-01,20,Composite,149.2
2003-11-01,US,National,138.77
2003-12-01,Phoenix,AZ,126.3
2003-12-01,Los Angeles,CA,173.98
2003-12-01,San Diego,CA,184.11
2003-12-01,San Francisco,CA,154.62
2003-12-01,Denver,CO,126.98
2003-12-01,Washington,DC,165.79
2003-12-01,Miami,FL,162.93
2003-12-01,Tampa,FL,145.61
2003-12-01,Atlanta,GA,118.3
2003-12-01,Chicago,IL,137.09
2003-12-01,Boston,MA,158.58
2003-12-01,Detroit,MI,119.8
2003-12-01,Minneapolis,MN,149.4
2003-12-01,Charlotte,NC,110.65
2003-12-01,Las Vegas,NV,142.69
2003-12-01,New York,NY,162.31
2003-12-01,Cleveland,OH,116.14
2003-12-01,Portland,OR,122.1
2003-12-01,Dallas,TX,114.0
2003-12-01,Seattle,WA,124.3
2003-12-01,10,Composite,161.27
2003-12-01,20,Composite,150.4
2003-12-01,US,National,139.63
2004-01-01,Phoenix,AZ,126.6
2004-01-01,Los Angeles,CA,177.01
2004-01-01,San Diego,CA,186.33
2004-01-01,San Francisco,CA,155.93
2004-01-01,Denver,CO,127.2
2004-01-01,Washington,DC,167.79
2004-01-01,Miami,FL,164.82
2004-01-01,Tampa,FL,147.9
2004-01-01,Atlanta,GA,118.6
2004-01-01,Chicago,IL,137.65
2004-01-01,Boston,MA,158.54
2004-01-01,Detroit,MI,119.5
2004-01-01,Minneapolis,MN,149.7
2004-01-01,Charlotte,NC,109.75
2004-01-01,Las Vegas,NV,145.95
2004-01-01,New York,NY,163.63
2004-01-01,Cleveland,OH,115.62
2004-01-01,Portland,OR,122.06
2004-01-01,Dallas,TX,114.0
2004-01-01,Seattle,WA,124.4
2004-01-01,10,Composite,162.9
2004-01-01,20,Composite,151.6
2004-01-01,US,National,140.71
2004-02-01,Phoenix,AZ,127.2
2004-02-01,Los Angeles,CA,180.49
2004-02-01,San Diego,CA,189.89
2004-02-01,San Francisco,CA,158.11
2004-02-01,Denver,CO,127.21
2004-02-01,Washington,DC,169.51
2004-02-01,Miami,FL,166.65
2004-02-01,Tampa,FL,149.04
2004-02-01,Atlanta,GA,118.6
2004-02-01,Chicago,IL,138.1
2004-02-01,Boston,MA,159.19
2004-02-01,Detroit,MI,119.3
2004-02-01,Minneapolis,MN,149.9
2004-02-01,Charlotte,NC,109.63
2004-02-01,Las Vegas,NV,149.93
2004-02-01,New York,NY,164.92
2004-02-01,Cleveland,OH,115.47
2004-02-01,Portland,OR,122.41
2004-02-01,Dallas,TX,113.8
2004-02-01,Seattle,WA,125.2
2004-02-01,10,Composite,164.82
2004-02-01,20,Composite,153.1
2004-02-01,US,National,142.04
2004-03-01,Phoenix,AZ,128.5
2004-03-01,Los Angeles,CA,186.55
2004-03-01,San Diego,CA,196.4
2004-03-01,San Francisco,CA,160.9
2004-03-01,Denver,CO,127.73
2004-03-01,Washington,DC,172.3
2004-03-01,Miami,FL,170.0
2004-03-01,Tampa,FL,151.56
2004-03-01,Atlanta,GA,119.0
2004-03-01,Chicago,IL,138.08
2004-03-01,Boston,MA,161.1
2004-03-01,Detroit,MI,119.9
2004-03-01,Minneapolis,MN,150.7
2004-03-01,Charlotte,NC,110.42
2004-03-01,Las Vegas,NV,157.87
2004-03-01,New York,NY,166.61
2004-03-01,Cleveland,OH,115.59
2004-03-01,Portland,OR,122.75
2004-03-01,Dallas,TX,113.2
2004-03-01,Seattle,WA,126.3
2004-03-01,10,Composite,167.91
2004-03-01,20,Composite,155.4
2004-03-01,US,National,144.09
2004-04-01,Phoenix,AZ,130.1
2004-04-01,Los Angeles,CA,193.22
2004-04-01,San Diego,CA,203.64
2004-04-01,San Francisco,CA,164.65
2004-04-01,Denver,CO,128.34
2004-04-01,Washington,DC,176.62
2004-04-01,Miami,FL,172.61
2004-04-01,Tampa,FL,152.53
2004-04-01,Atlanta,GA,120.1
2004-04-01,Chicago,IL,139.26
2004-04-01,Boston,MA,164.29
2004-04-01,Detroit,MI,120.4
2004-04-01,Minneapolis,MN,152.2
2004-04-01,Charlotte,NC,111.66
2004-04-01,Las Vegas,NV,166.32
2004-04-01,New York,NY,168.3
2004-04-01,Cleveland,OH,117.05
2004-04-01,Portland,OR,124.97
2004-04-01,Dallas,TX,114.2
2004-04-01,Seattle,WA,128.2
2004-04-01,10,Composite,171.58
2004-04-01,20,Composite,158.4
2004-04-01,US,National,146.18
2004-05-01,Phoenix,AZ,131.9
2004-05-01,Los Angeles,CA,199.58
2004-05-01,San Diego,CA,210.94
2004-05-01,San Francisco,CA,167.76
2004-05-01,Denver,CO,129.12
2004-05-01,Washington,DC,182.19
2004-05-01,Miami,FL,176.4
2004-05-01,Tampa,FL,154.96
2004-05-01,Atlanta,GA,120.8
2004-05-01,Chicago,IL,141.28
2004-05-01,Boston,MA,166.59
2004-05-01,Detroit,MI,121.3
2004-05-01,Minneapolis,MN,153.7
2004-05-01,Charlotte,NC,112.58
2004-05-01,Las Vegas,NV,174.98
2004-05-01,New York,NY,170.52
2004-05-01,Cleveland,OH,117.9
2004-05-01,Portland,OR,126.56
2004-05-01,Dallas,TX,115.3
2004-05-01,Seattle,WA,130.1
2004-05-01,10,Composite,175.43
2004-05-01,20,Composite,161.6
2004-05-01,US,National,148.33
2004-06-01,Phoenix,AZ,134.0
2004-06-01,Los Angeles,CA,206.38
2004-06-01,San Diego,CA,218.18
2004-06-01,San Francisco,CA,171.51
2004-06-01,Denver,CO,130.45
2004-06-01,Washington,DC,188.02
2004-06-01,Miami,FL,179.64
2004-06-01,Tampa,FL,157.77
2004-06-01,Atlanta,GA,121.4
2004-06-01,Chicago,IL,142.57
2004-06-01,Boston,MA,168.57
2004-06-01,Detroit,MI,121.6
2004-06-01,Minneapolis,MN,155.9
2004-06-01,Charlotte,NC,113.46
2004-06-01,Las Vegas,NV,185.55
2004-06-01,New York,NY,172.9
2004-06-01,Cleveland,OH,118.63
2004-06-01,Portland,OR,128.19
2004-06-01,Dallas,TX,116.4
2004-06-01,Seattle,WA,131.9
2004-06-01,10,Composite,179.45
2004-06-01,20,Composite,164.8
2004-06-01,US,National,150.52
2004-07-01,Phoenix,AZ,136.4
2004-07-01,Los Angeles,CA,211.08
2004-07-01,San Diego,CA,224.22
2004-07-01,San Francisco,CA,173.85
2004-07-01,Denver,CO,131.1
2004-07-01,Washington,DC,192.08
2004-07-01,Miami,FL,183.12
2004-07-01,Tampa,FL,160.22
2004-07-01,Atlanta,GA,122.2
2004-07-01,Chicago,IL,143.96
2004-07-01,Boston,MA,169.69
2004-07-01,Detroit,MI,122.0
2004-07-01,Minneapolis,MN,157.1
2004-07-01,Charlotte,NC,113.82
2004-07-01,Las Vegas,NV,195.03
2004-07-01,New York,NY,175.74
2004-07-01,Cleveland,OH,119.02
2004-07-01,Portland,OR,129.53
2004-07-01,Dallas,TX,116.9
2004-07-01,Seattle,WA,133.2
2004-07-01,10,Composite,182.69
2004-07-01,20,Composite,167.4
2004-07-01,US,National,152.34
2004-08-01,Phoenix,AZ,138.6
2004-08-01,Los Angeles,CA,213.49
2004-08-01,San Diego,CA,227.67
2004-08-01,San Francisco,CA,175.89
2004-08-01,Denver,CO,131.83
2004-08-01,Washington,DC,195.39
2004-08-01,Miami,FL,186.78
2004-08-01,Tampa,FL,163.09
2004-08-01,Atlanta,GA,122.8
2004-08-01,Chicago,IL,144.76
2004-08-01,Boston,MA,170.9
2004-08-01,Detroit,MI,122.2
2004-08-01,Minneapolis,MN,158.6
2004-08-01,Charlotte,NC,113.54
2004-08-01,Las Vegas,NV,201.71
2004-08-01,New York,NY,177.93
2004-08-01,Cleveland,OH,119.46
2004-08-01,Portland,OR,130.89
2004-08-01,Dallas,TX,117.1
2004-08-01,Seattle,WA,134.2
2004-08-01,10,Composite,184.95
2004-08-01,20,Composite,169.3
2004-08-01,US,National,153.81
2004-09-01,Phoenix,AZ,141.6
2004-09-01,Los Angeles,CA,215.08
2004-09-01,San Diego,CA,230.64
2004-09-01,San Francisco,CA,178.15
2004-09-01,Denver,CO,131.87
2004-09-01,Washington,DC,198.24
2004-09-01,Miami,FL,190.68
2004-09-01,Tampa,FL,165.89
2004-09-01,Atlanta,GA,123.3
2004-09-01,Chicago,IL,146.04
2004-09-01,Boston,MA,172.18
2004-09-01,Detroit,MI,122.7
2004-09-01,Minneapolis,MN,159.3
2004-09-01,Charlotte,NC,113.4
2004-09-01,Las Vegas,NV,205.49
2004-09-01,New York,NY,179.79
2004-09-01,Cleveland,OH,119.75
2004-09-01,Portland,OR,132.47
2004-09-01,Dallas,TX,116.9
2004-09-01,Seattle,WA,135.2
2004-09-01,10,Composite,186.91
2004-09-01,20,Composite,170.9
2004-09-01,US,National,155.11
2004-10-01,Phoenix,AZ,145.0
2004-10-01,Los Angeles,CA,215.74
2004-10-01,San Diego,CA,232.28
2004-10-01,San Francisco,CA,180.75
2004-10-01,Denver,CO,132.18
2004-10-01,Washington,DC,200.79
2004-10-01,Miami,FL,194.29
2004-10-01,Tampa,FL,168.7
2004-10-01,Atlanta,GA,123.2
2004-10-01,Chicago,IL,146.89
2004-10-01,Boston,MA,173.97
2004-10-01,Detroit,MI,123.0
2004-10-01,Minneapolis,MN,160.1
2004-10-01,Charlotte,NC,113.34
2004-10-01,Las Vegas,NV,207.07
2004-10-01,New York,NY,181.9
2004-10-01,Cleveland,OH,119.55
2004-10-01,Portland,OR,133.67
2004-10-01,Dallas,TX,116.7
2004-10-01,Seattle,WA,136.0
2004-10-01,10,Composite,188.65
2004-10-01,20,Composite,172.4
2004-10-01,US,National,156.3
2004-11-01,Phoenix,AZ,148.5
2004-11-01,Los Angeles,CA,216.58
2004-11-01,San Diego,CA,232.63
2004-11-01,San Francisco,CA,183.15
2004-11-01,Denver,CO,132.16
2004-11-01,Washington,DC,203.31
2004-11-01,Miami,FL,197.64
2004-11-01,Tampa,FL,171.33
2004-11-01,Atlanta,GA,123.2
2004-11-01,Chicago,IL,147.86
2004-11-01,Boston,MA,174.04
2004-11-01,Detroit,MI,123.2
2004-11-01,Minneapolis,MN,160.5
2004-11-01,Charlotte,NC,113.75
2004-11-01,Las Vegas,NV,207.48
2004-11-01,New York,NY,183.69
2004-11-01,Cleveland,OH,119.41
2004-11-01,Portland,OR,134.55
2004-11-01,Dallas,TX,116.4
2004-11-01,Seattle,WA,137.3
2004-11-01,10,Composite,190.08
2004-11-01,20,Composite,173.6
2004-11-01,US,National,157.5
2004-12-01,Phoenix,AZ,152.3
2004-12-01,Los Angeles,CA,217.34
2004-12-01,San Diego,CA,233.08
2004-12-01,San Francisco,CA,185.72
2004-12-01,Denver,CO,132.4
2004-12-01,Washington,DC,206.06
2004-12-01,Miami,FL,201.37
2004-12-01,Tampa,FL,174.06
2004-12-01,Atlanta,GA,123.5
2004-12-01,Chicago,IL,148.85
2004-12-01,Boston,MA,173.42
2004-12-01,Detroit,MI,123.2
2004-12-01,Minneapolis,MN,160.4
2004-12-01,Charlotte,NC,114.15
2004-12-01,Las Vegas,NV,207.62
2004-12-01,New York,NY,185.16
2004-12-01,Cleveland,OH,119.58
2004-12-01,Portland,OR,134.96
2004-12-01,Dallas,TX,116.5
2004-12-01,Seattle,WA,138.6
2004-12-01,10,Composite,191.42
2004-12-01,20,Composite,174.8
2004-12-01,US,National,158.67
2005-01-01,Phoenix,AZ,155.4
2005-01-01,Los Angeles,CA,219.41
2005-01-01,San Diego,CA,233.78
2005-01-01,San Francisco,CA,189.35
2005-01-01,Denver,CO,132.34
2005-01-01,Washington,DC,208.63
2005-01-01,Miami,FL,205.42
2005-01-01,Tampa,FL,177.04
2005-01-01,Atlanta,GA,123.8
2005-01-01,Chicago,IL,149.69
2005-01-01,Boston,MA,173.43
2005-01-01,Detroit,MI,123.0
2005-01-01,Minneapolis,MN,161.0
2005-01-01,Charlotte,NC,114.26
2005-01-01,Las Vegas,NV,207.35
2005-01-01,New York,NY,187.19
2005-01-01,Cleveland,OH,120.1
2005-01-01,Portland,OR,135.46
2005-01-01,Dallas,TX,116.3
2005-01-01,Seattle,WA,140.1
2005-01-01,10,Composite,193.35
2005-01-01,20,Composite,176.4
2005-01-01,US,National,160.13
2005-02-01,Phoenix,AZ,160.0
2005-02-01,Los Angeles,CA,222.29
2005-02-01,San Diego,CA,235.64
2005-02-01,San Francisco,CA,193.5
2005-02-01,Denver,CO,132.63
2005-02-01,Washington,DC,212.24
2005-02-01,Miami,FL,209.67
2005-02-01,Tampa,FL,180.06
2005-02-01,Atlanta,GA,124.2
2005-02-01,Chicago,IL,151.02
2005-02-01,Boston,MA,174.76
2005-02-01,Detroit,MI,123.1
2005-02-01,Minneapolis,MN,161.0
2005-02-01,Charlotte,NC,114.32
2005-02-01,Las Vegas,NV,209.31
2005-02-01,New York,NY,189.29
2005-02-01,Cleveland,OH,120.11
2005-02-01,Portland,OR,136.35
2005-02-01,Dallas,TX,116.4
2005-02-01,Seattle,WA,141.3
2005-02-01,10,Composite,195.87
2005-02-01,20,Composite,178.5
2005-02-01,US,National,161.93
2005-03-01,Phoenix,AZ,165.9
2005-03-01,Los Angeles,CA,226.75
2005-03-01,San Diego,CA,236.56
2005-03-01,San Francisco,CA,198.3
2005-03-01,Denver,CO,132.73
2005-03-01,Washington,DC,217.86
2005-03-01,Miami,FL,215.44
2005-03-01,Tampa,FL,183.74
2005-03-01,Atlanta,GA,124.7
2005-03-01,Chicago,IL,151.85
2005-03-01,Boston,MA,176.92
2005-03-01,Detroit,MI,123.4
2005-03-01,Minneapolis,MN,161.1
2005-03-01,Charlotte,NC,114.31
2005-03-01,Las Vegas,NV,210.98
2005-03-01,New York,NY,192.17
2005-03-01,Cleveland,OH,119.72
2005-03-01,Portland,OR,138.3
2005-03-01,Dallas,TX,117.3
2005-03-01,Seattle,WA,143.7
2005-03-01,10,Composite,199.21
2005-03-01,20,Composite,181.3
2005-03-01,US,National,164.58
2005-04-01,Phoenix,AZ,173.0
2005-04-01,Los Angeles,CA,231.59
2005-04-01,San Diego,CA,239.58
2005-04-01,San Francisco,CA,201.86
2005-04-01,Denver,CO,133.85
2005-04-01,Washington,DC,224.09
2005-04-01,Miami,FL,221.42
2005-04-01,Tampa,FL,187.22
2005-04-01,Atlanta,GA,125.9
2005-04-01,Chicago,IL,153.28
2005-04-01,Boston,MA,179.04
2005-04-01,Detroit,MI,124.3
2005-04-01,Minneapolis,MN,162.0
2005-04-01,Charlotte,NC,114.91
2005-04-01,Las Vegas,NV,214.52
2005-04-01,New York,NY,194.1
2005-04-01,Cleveland,OH,120.65
2005-04-01,Portland,OR,141.14
2005-04-01,Dallas,TX,118.3
2005-04-01,Seattle,WA,146.2
2005-04-01,10,Composite,202.51
2005-04-01,20,Composite,184.2
2005-04-01,US,National,167.0
2005-05-01,Phoenix,AZ,180.1
2005-05-01,Los Angeles,CA,236.68
2005-05-01,San Diego,CA,242.0
2005-05-01,San Francisco,CA,205.52
2005-05-01,Denver,CO,134.82
2005-05-01,Washington,DC,229.87
2005-05-01,Miami,FL,227.1
2005-05-01,Tampa,FL,191.36
2005-05-01,Atlanta,GA,127.1
2005-05-01,Chicago,IL,154.72
2005-05-01,Boston,MA,181.17
2005-05-01,Detroit,MI,125.3
2005-05-01,Minneapolis,MN,163.4
2005-05-01,Charlotte,NC,116.09
2005-05-01,Las Vegas,NV,217.28
2005-05-01,New York,NY,195.96
2005-05-01,Cleveland,OH,121.87
2005-05-01,Portland,OR,144.36
2005-05-01,Dallas,TX,119.4
2005-05-01,Seattle,WA,148.9
2005-05-01,10,Composite,205.76
2005-05-01,20,Composite,187.2
2005-05-01,US,National,169.54
2005-06-01,Phoenix,AZ,188.9
2005-06-01,Los Angeles,CA,241.7
2005-06-01,San Diego,CA,245.35
2005-06-01,San Francisco,CA,208.92
2005-06-01,Denver,CO,135.71
2005-06-01,Washington,DC,235.38
2005-06-01,Miami,FL,233.42
2005-06-01,Tampa,FL,196.6
2005-06-01,Atlanta,GA,128.5
2005-06-01,Chicago,IL,156.16
2005-06-01,Boston,MA,181.33
2005-06-01,Detroit,MI,125.4
2005-06-01,Minneapolis,MN,165.0
2005-06-01,Charlotte,NC,117.97
2005-06-01,Las Vegas,NV,219.87
2005-06-01,New York,NY,197.77
2005-06-01,Cleveland,OH,122.43
2005-06-01,Portland,OR,148.37
2005-06-01,Dallas,TX,120.0
2005-06-01,Seattle,WA,151.7
2005-06-01,10,Composite,208.86
2005-06-01,20,Composite,190.1
2005-06-01,US,National,172.01
2005-07-01,Phoenix,AZ,197.1
2005-07-01,Los Angeles,CA,246.37
2005-07-01,San Diego,CA,247.33
2005-07-01,San Francisco,CA,211.56
2005-07-01,Denver,CO,136.47
2005-07-01,Washington,DC,239.5
2005-07-01,Miami,FL,238.98
2005-07-01,Tampa,FL,201.65
2005-07-01,Atlanta,GA,129.0
2005-07-01,Chicago,IL,157.38
2005-07-01,Boston,MA,181.9
2005-07-01,Detroit,MI,125.7
2005-07-01,Minneapolis,MN,166.0
2005-07-01,Charlotte,NC,119.02
2005-07-01,Las Vegas,NV,221.93
2005-07-01,New York,NY,199.86
2005-07-01,Cleveland,OH,122.78
2005-07-01,Portland,OR,151.82
2005-07-01,Dallas,TX,120.8
2005-07-01,Seattle,WA,154.1
2005-07-01,10,Composite,211.65
2005-07-01,20,Composite,192.6
2005-07-01,US,National,174.1
2005-08-01,Phoenix,AZ,204.9
2005-08-01,Los Angeles,CA,251.1
2005-08-01,San Diego,CA,248.45
2005-08-01,San Francisco,CA,212.86
2005-08-01,Denver,CO,137.19
2005-08-01,Washington,DC,242.06
2005-08-01,Miami,FL,245.24
2005-08-01,Tampa,FL,207.21
2005-08-01,Atlanta,GA,129.5
2005-08-01,Chicago,IL,157.81
2005-08-01,Boston,MA,181.67
2005-08-01,Detroit,MI,125.6
2005-08-01,Minneapolis,MN,167.1
2005-08-01,Charlotte,NC,119.83
2005-08-01,Las Vegas,NV,224.51
2005-08-01,New York,NY,202.33
2005-08-01,Cleveland,OH,123.16
2005-08-01,Portland,OR,155.04
2005-08-01,Dallas,TX,121.1
2005-08-01,Seattle,WA,156.6
2005-08-01,10,Composite,214.13
2005-08-01,20,Composite,194.9
2005-08-01,US,National,175.92
2005-09-01,Phoenix,AZ,211.4
2005-09-01,Los Angeles,CA,255.85
2005-09-01,San Diego,CA,249.03
2005-09-01,San Francisco,CA,214.73
2005-09-01,Denver,CO,137.6
2005-09-01,Washington,DC,244.11
2005-09-01,Miami,FL,251.21
2005-09-01,Tampa,FL,213.19
2005-09-01,Atlanta,GA,129.4
2005-09-01,Chicago,IL,159.32
2005-09-01,Boston,MA,182.45
2005-09-01,Detroit,MI,126.0
2005-09-01,Minneapolis,MN,168.4
2005-09-01,Charlotte,NC,119.6
2005-09-01,Las Vegas,NV,226.59
2005-09-01,New York,NY,204.83
2005-09-01,Cleveland,OH,123.17
2005-09-01,Portland,OR,158.22
2005-09-01,Dallas,TX,121.6
2005-09-01,Seattle,WA,158.9
2005-09-01,10,Composite,216.77
2005-09-01,20,Composite,197.3
2005-09-01,US,National,177.61
2005-10-01,Phoenix,AZ,215.9
2005-10-01,Los Angeles,CA,260.16
2005-10-01,San Diego,CA,249.79
2005-10-01,San Francisco,CA,215.55
2005-10-01,Denver,CO,137.69
2005-10-01,Washington,DC,245.44
2005-10-01,Miami,FL,256.99
2005-10-01,Tampa,FL,219.16
2005-10-01,Atlanta,GA,129.6
2005-10-01,Chicago,IL,160.47
2005-10-01,Boston,MA,182.07
2005-10-01,Detroit,MI,126.2
2005-10-01,Minneapolis,MN,169.4
2005-10-01,Charlotte,NC,120.29
2005-10-01,Las Vegas,NV,227.81
2005-10-01,New York,NY,207.64
2005-10-01,Cleveland,OH,123.13
2005-10-01,Portland,OR,160.44
2005-10-01,Dallas,TX,121.6
2005-10-01,Seattle,WA,161.0
2005-10-01,10,Composite,219.07
2005-10-01,20,Composite,199.4
2005-10-01,US,National,178.76
2005-11-01,Phoenix,AZ,219.1
2005-11-01,Los Angeles,CA,262.56
2005-11-01,San Diego,CA,250.34
2005-11-01,San Francisco,CA,215.7
2005-11-01,Denver,CO,137.53
2005-11-01,Washington,DC,246.7
2005-11-01,Miami,FL,261.0
2005-11-01,Tampa,FL,223.85
2005-11-01,Atlanta,GA,129.8
2005-11-01,Chicago,IL,162.44
2005-11-01,Boston,MA,181.69
2005-11-01,Detroit,MI,126.6
2005-11-01,Minneapolis,MN,170.3
2005-11-01,Charlotte,NC,120.26
2005-11-01,Las Vegas,NV,228.77
2005-11-01,New York,NY,210.3
2005-11-01,Cleveland,OH,122.72
2005-11-01,Portland,OR,162.49
2005-11-01,Dallas,TX,122.1
2005-11-01,Seattle,WA,162.7
2005-11-01,10,Composite,220.81
2005-11-01,20,Composite,200.9
2005-11-01,US,National,179.68
2005-12-01,Phoenix,AZ,220.7
2005-12-01,Los Angeles,CA,264.77
2005-12-01,San Diego,CA,248.55
2005-12-01,San Francisco,CA,215.11
2005-12-01,Denver,CO,137.5
2005-12-01,Washington,DC,247.37
2005-12-01,Miami,FL,264.83
2005-12-01,Tampa,FL,226.75
2005-12-01,Atlanta,GA,130.2
2005-12-01,Chicago,IL,163.16
2005-12-01,Boston,MA,179.44
2005-12-01,Detroit,MI,127.0
2005-12-01,Minneapolis,MN,170.3
2005-12-01,Charlotte,NC,120.82
2005-12-01,Las Vegas,NV,229.42
2005-12-01,New York,NY,212.68
2005-12-01,Cleveland,OH,122.71
2005-12-01,Portland,OR,164.0
2005-12-01,Dallas,TX,122.2
2005-12-01,Seattle,WA,164.2
2005-12-01,10,Composite,221.91
2005-12-01,20,Composite,201.9
2005-12-01,US,National,180.11
2006-01-01,Phoenix,AZ,221.8
2006-01-01,Los Angeles,CA,265.92
2006-01-01,San Diego,CA,247.46
2006-01-01,San Francisco,CA,214.78
2006-01-01,Denver,CO,137.42
2006-01-01,Washington,DC,247.7
2006-01-01,Miami,FL,268.25
2006-01-01,Tampa,FL,228.98
2006-01-01,Atlanta,GA,130.5
2006-01-01,Chicago,IL,163.98
2006-01-01,Boston,MA,178.17
2006-01-01,Detroit,MI,126.6
2006-01-01,Minneapolis,MN,169.5
2006-01-01,Charlotte,NC,119.96
2006-01-01,Las Vegas,NV,230.48
2006-01-01,New York,NY,213.5
2006-01-01,Cleveland,OH,122.12
2006-01-01,Portland,OR,165.33
2006-01-01,Dallas,TX,121.9
2006-01-01,Seattle,WA,165.4
2006-01-01,10,Composite,222.46
2006-01-01,20,Composite,202.4
2006-01-01,US,National,180.83
2006-02-01,Phoenix,AZ,222.6
2006-02-01,Los Angeles,CA,267.75
2006-02-01,San Diego,CA,247.89
2006-02-01,San Francisco,CA,215.5
2006-02-01,Denver,CO,137.12
2006-02-01,Washington,DC,248.39
2006-02-01,Miami,FL,271.68
2006-02-01,Tampa,FL,230.91
2006-02-01,Atlanta,GA,130.6
2006-02-01,Chicago,IL,164.67
2006-02-01,Boston,MA,176.28
2006-02-01,Detroit,MI,126.3
2006-02-01,Minneapolis,MN,169.3
2006-02-01,Charlotte,NC,120.51
2006-02-01,Las Vegas,NV,231.94
2006-02-01,New York,NY,214.47
2006-02-01,Cleveland,OH,121.04
2006-02-01,Portland,OR,167.03
2006-02-01,Dallas,TX,121.3
2006-02-01,Seattle,WA,167.0
2006-02-01,10,Composite,223.38
2006-02-01,20,Composite,203.1
2006-02-01,US,National,181.5
2006-03-01,Phoenix,AZ,223.5
2006-03-01,Los Angeles,CA,268.23
2006-03-01,San Diego,CA,248.09
2006-03-01,San Francisco,CA,216.04
2006-03-01,Denver,CO,136.93
2006-03-01,Washington,DC,248.86
2006-03-01,Miami,FL,274.02
2006-03-01,Tampa,FL,233.57
2006-03-01,Atlanta,GA,130.6
2006-03-01,Chicago,IL,164.89
2006-03-01,Boston,MA,177.12
2006-03-01,Detroit,MI,126.1
2006-03-01,Minneapolis,MN,168.7
2006-03-01,Charlotte,NC,121.41
2006-03-01,Las Vegas,NV,232.38
2006-03-01,New York,NY,214.33
2006-03-01,Cleveland,OH,120.58
2006-03-01,Portland,OR,169.87
2006-03-01,Dallas,TX,121.5
2006-03-01,Seattle,WA,169.4
2006-03-01,10,Composite,223.75
2006-03-01,20,Composite,203.6
2006-03-01,US,National,182.75
2006-04-01,Phoenix,AZ,225.1
2006-04-01,Los Angeles,CA,270.44
2006-04-01,San Diego,CA,249.35
2006-04-01,San Francisco,CA,217.52
2006-04-01,Denver,CO,137.28
2006-04-01,Washington,DC,250.17
2006-04-01,Miami,FL,276.37
2006-04-01,Tampa,FL,235.85
2006-04-01,Atlanta,GA,131.5
2006-04-01,Chicago,IL,165.58
2006-04-01,Boston,MA,177.62
2006-04-01,Detroit,MI,124.3
2006-04-01,Minneapolis,MN,169.6
2006-04-01,Charlotte,NC,123.38
2006-04-01,Las Vegas,NV,233.78
2006-04-01,New York,NY,214.97
2006-04-01,Cleveland,OH,120.85
2006-04-01,Portland,OR,172.59
2006-04-01,Dallas,TX,122.4
2006-04-01,Seattle,WA,172.2
2006-04-01,10,Composite,224.99
2006-04-01,20,Composite,204.8
2006-04-01,US,National,183.65
2006-05-01,Phoenix,AZ,226.5
2006-05-01,Los Angeles,CA,272.12
2006-05-01,San Diego,CA,249.14
2006-05-01,San Francisco,CA,218.37
2006-05-01,Denver,CO,138.31
2006-05-01,Washington,DC,251.07
2006-05-01,Miami,FL,278.68
2006-05-01,Tampa,FL,237.92
2006-05-01,Atlanta,GA,132.7
2006-05-01,Chicago,IL,166.61
2006-05-01,Boston,MA,178.61
2006-05-01,Detroit,MI,123.7
2006-05-01,Minneapolis,MN,170.3
2006-05-01,Charlotte,NC,124.7
2006-05-01,Las Vegas,NV,234.39
2006-05-01,New York,NY,215.57
2006-05-01,Cleveland,OH,121.8
2006-05-01,Portland,OR,175.2
2006-05-01,Dallas,TX,123.2
2006-05-01,Seattle,WA,174.8
2006-05-01,10,Composite,225.99
2006-05-01,20,Composite,205.8
2006-05-01,US,National,184.39
2006-06-01,Phoenix,AZ,227.4
2006-06-01,Los Angeles,CA,273.22
2006-06-01,San Diego,CA,249.6
2006-06-01,San Francisco,CA,218.12
2006-06-01,Denver,CO,139.46
2006-06-01,Washington,DC,250.99
2006-06-01,Miami,FL,278.22
2006-06-01,Tampa,FL,237.68
2006-06-01,Atlanta,GA,134.0
2006-06-01,Chicago,IL,167.1
2006-06-01,Boston,MA,177.9
2006-06-01,Detroit,MI,123.1
2006-06-01,Minneapolis,MN,170.9
2006-06-01,Charlotte,NC,126.48
2006-06-01,Las Vegas,NV,233.75
2006-06-01,New York,NY,215.83
2006-06-01,Cleveland,OH,122.93
2006-06-01,Portland,OR,177.72
2006-06-01,Dallas,TX,124.5
2006-06-01,Seattle,WA,177.8
2006-06-01,10,Composite,226.29
2006-06-01,20,Composite,206.3
2006-06-01,US,National,184.56
2006-07-01,Phoenix,AZ,227.3
2006-07-01,Los Angeles,CA,273.85
2006-07-01,San Diego,CA,249.05
2006-07-01,San Francisco,CA,217.63
2006-07-01,Denver,CO,140.26
2006-07-01,Washington,DC,249.92
2006-07-01,Miami,FL,278.33
2006-07-01,Tampa,FL,238.09
2006-07-01,Atlanta,GA,134.9
2006-07-01,Chicago,IL,167.57
2006-07-01,Boston,MA,177.79
2006-07-01,Detroit,MI,123.2
2006-07-01,Minneapolis,MN,170.7
2006-07-01,Charlotte,NC,127.96
2006-07-01,Las Vegas,NV,234.29
2006-07-01,New York,NY,215.25
2006-07-01,Cleveland,OH,123.49
